Data_Hora_Captura,Dado_Capturado,Apelido
"2023-10-13 14:40:05",71.9,RAM
"2023-10-13 14:40:05",71.9,RAM
"2023-10-13 14:40:05",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:06",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:07",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:08",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:09",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:10",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
"2023-10-13 14:40:11",71.9,RAM
