Data_Hora_Captura,Dado_Capturado,Apelido
"2023-10-13 14:39:58",4.0,CPU
"2023-10-13 14:39:58",4.0,CPU
"2023-10-13 14:39:58",4.0,CPU
"2023-10-13 14:39:58",4.0,CPU
"2023-10-13 14:39:58",4.0,CPU
"2023-10-13 14:39:58",4.0,CPU
"2023-10-13 14:39:58",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:39:59",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:00",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:01",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:02",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
